age_m,age_w,education_m,education_w,mean_wage_edu_age_m,mean_wage_edu_age_w,hourly_wage_m,hourly_wage_w,wage_gap,actual_hours_worked_m,actual_hours_worked_w,child_care_hours_m,child_care_hours_w,pct_child_care_responsibility_m,desired_hours_worked_m,desired_hours_worked_w,childcare_external_hours
47.73954268094283,36.117854630216975,1.7800210334508209,1.7858620906021048,32.76987650772552,26.988237768119014,35.08029493761965,24.279078712499082,10.801216225120566,36.64280129797633,25.605995222465996,3.35719870202367,14.394004777534004,0.18912513204469927,37.18100768457313,32.52018566914229,12.248796520442324
31.64118478537692,29.811083500242546,0.857872774375371,0.316911505830958,20.109956264565316,16.490099279276063,18.55146132806125,17.40173531698041,1.1497260110808405,21.14996564379904,28.7148398916748,7.597963836637984,9.812995352167114,0.4363897332849602,21.14996564379904,28.7148398916748,12.589040811194902
33.55493756718302,35.88000814083923,1.4678020032040229,1.1286791967627552,24.116478799611624,23.58340005423339,26.052213341189702,26.176091769070304,-0.12387842788060155,26.309460083359767,19.49162443174135,8.895045751801392,8.727854291287647,0.504743585337968,26.309460083359767,19.49162443174135,12.377099956910959
29.23197530293449,24.504783269747087,1.0290090069021465,0.8190491086723704,19.761032685977977,16.347637178235395,20.25434592159525,14.832592660902774,5.4217532606924745,25.440219314630575,20.513459864841344,5.6606386903205115,19.486540135158656,0.22510034742287444,25.440219314630575,24.91175090208051,4.852821174520836
36.506903302012674,34.0524212468083,2.1792934721487525,1.8908372800400637,29.1499190117501,26.480397023604468,27.78678164602228,26.20072914949522,1.58605249652706,27.095497377231954,22.87150202924325,5.739992927369242,7.260749608480991,0.44151269910475566,27.095497377231954,22.87150202924325,16.999257464149768
37.61347230497661,36.371549113868554,0.8288296887807222,1.0517990200153622,22.950884596391916,23.444769657011086,20.684993429031753,25.599729462030638,-4.914736032998885,31.370938574132076,26.708151889473886,8.629061425867922,3.690112694582811,0.7004577856841107,36.81558029015068,26.708151889473886,17.680825879549268
37.50464112811474,46.23257595941248,1.8727886508465543,1.0630497054628583,28.116263818290143,28.43153650702053,27.840269674391287,29.481086488587053,-1.640816814195766,21.99868640454271,27.780874359710687,5.662505563663664,4.503556649404833,0.5570008765423942,21.99868640454271,27.780874359710687,19.833937786931504
35.75963476556995,34.6677268349404,1.3624277003912484,1.2405831295384453,24.691955884741215,23.536779065162428,23.35387990098065,22.43689267098044,0.9169872300002098,33.340292500843695,29.15519129125084,5.7178535855445105,6.711337137118928,0.4600342623368513,33.340292500843695,29.15519129125084,17.57080927733656
32.12219203486385,36.40776075822285,1.2595925440026399,1.7895790598666261,22.359058737445125,27.151775678444555,19.557165403163932,25.00353948680013,-5.446374083636197,31.45278565936635,22.031947283089476,-2.0717495630709113,-0.7792712237770852,0.7266693994754685,31.45278565936635,22.031947283089476,32.851020786848
26.372329098200808,21.869133751265938,2.261443698249349,3.0,24.493383040347148,25.934566875632967,25.921889370254267,26.248172305368236,-0.32628293511396933,28.209029186573975,24.841891704951248,6.948052493024177,6.608968961257217,0.5125058270694067,28.209029186573975,24.841891704951248,16.442978545718606
29.594622564777392,24.814308765258943,1.685214522177325,0.3814468417432477,23.22338389327532,14.31438859134571,20.55124992947103,16.189840070729804,4.361409858741226,30.465994039151752,25.13463722361062,2.2220007485178255,5.743454305532676,0.27895465273988573,30.465994039151752,25.13463722361062,22.0345449459495
38.40603418049129,30.670970407191852,1.3430457486545566,0.7625279660334854,25.918245833518426,19.148125033763353,28.996310027205986,18.524973159135506,10.47133686807048,28.02616748262238,31.07052099154109,1.5319697535451655,8.929479008458909,0.14643954087021593,28.02616748262238,38.571575599038795,19.538551237995925
36.22982191685966,31.84717692228229,1.0914496348366722,1.2371151884002376,23.572159132613194,22.109164403142334,26.86364135993446,21.534103502946166,5.329537856988292,17.668578970438695,35.48773863541712,1.8698197647748438,4.512261364582882,0.29297962950888046,17.668578970438695,35.78720540596576,23.617918870642274
47.34791877679015,39.63280689875712,1.6834922710549185,1.2253021235032118,32.09142074366967,25.942914066894616,30.91444458718398,24.44592260834847,6.468521978835508,27.47490096206212,25.756682991393543,5.59311570753437,14.243317008606457,0.281961771431981,27.47490096206212,29.21039495598195,10.163567283859173
37.792452164524434,27.979824779007327,1.360966238488839,2.0306594181441024,25.70105727470641,24.143209480224176,28.642932910038375,23.716907442081787,4.926025467956588,29.730033587840786,35.82516230275719,1.9668508234376727,4.174837697242806,0.3202459416192849,29.730033587840786,36.01284310584313,23.85831147931952
30.427177217980088,31.25661132521012,1.060139520271156,0.7549734350583855,20.514286210345823,19.40317283789699,18.50788652011248,16.80585951861677,1.7020270014957077,26.260894483230484,26.399321026056356,6.670689697162755,9.809012537828748,0.40478217397634886,26.260894483230484,26.399321026056356,13.520297765008497
46.003454633259075,42.613789125669896,1.5631068923185623,1.6274860013101744,30.81726177822235,29.44432456938582,31.78508151082288,28.15839760677593,3.626683904046949,31.81719723326194,26.722796654183004,8.18280276673806,13.277203345816996,0.38130477334536994,35.50391018657994,27.054894167174652,8.539993887444941
34.2196884461109,24.214987899374066,1.8012983289080577,2.0504146610360583,26.116335867595737,22.359567254867322,28.42661412995146,21.767792805156382,6.658821324795078,22.494574959836562,21.012404874051057,0.9054544854358637,2.616838006676386,0.257063968271664,22.494574959836562,21.012404874051057,26.47770750788775
35.07258733071573,33.811082583260124,1.3035648108672926,1.3423219014208254,24.054117719694325,23.617150798734187,21.010378936351565,21.64688595923567,-0.636507022884107,33.34683409125774,21.481698217226665,6.653165908742262,5.904539413092633,0.5298074559190342,34.81421117580325,21.481698217226665,17.442294678165105
26.742995951039937,27.15798440203824,1.8693854615959502,1.9928978170195137,22.71842528349972,23.543481286116688,21.875842130584125,23.00812843126832,-1.1322863006841963,29.105352995287312,23.395442164346356,1.7613710345150324,1.4394725938816826,0.5502833749480269,29.105352995287312,23.395442164346356,26.799156371603285
25.418280020699633,20.0,1.201371700898067,0.8248150107188555,18.71599851484015,14.124075053594279,17.295517636814072,12.655070181211537,4.640447455602535,25.20929951907379,34.99444756040397,-0.5734667030143702,-1.980677164589002,0.2245240412210886,25.20929951907379,34.99444756040397,32.55414386760337
32.72524838331576,24.637087277661976,1.6303950881058278,1.564286658511657,24.514599632187018,20.139976931389274,27.182141952275575,17.839835022057883,9.342306930217692,29.5653091306885,25.16687876391073,2.574196919195461,13.539095283986201,0.15975611232862585,29.5653091306885,25.16687876391073,13.886707796818339
37.24887683611863,31.058229035384123,1.1054438539250273,1.5819021236540995,24.151657687684455,23.43862513596256,24.50702064728878,20.62741543109835,3.8796052161904306,27.573009030306494,22.35491401967358,6.230666105205356,12.393058254658845,0.33455532227662266,27.573009030306494,22.35491401967358,11.376275640135798
37.88794816636123,43.76745870725406,1.4515267904659606,0.8922585901640778,26.201608035510418,26.34502230444742,30.210522854429918,29.515404816049028,0.6951180383808904,24.048116990829826,31.354823926728,-1.5375920711895399,-1.6876302261456606,0.4767398738561234,24.048116990829826,31.354823926728,33.2252222973352
41.45206411787099,42.465017673010145,1.0679800189202764,1.1651299124449617,26.065932153536878,27.05815839872988,26.879533795536087,26.610621107231097,0.26891268830499016,26.650924641925673,25.9442381502099,2.479053479956375,2.580789784685669,0.4899466940566892,26.650924641925673,25.9442381502099,24.940156735357956
27.933988226221953,24.55801573255126,1.8292052847397193,0.8919492681208917,23.11302053680957,16.73875420688009,23.87999748677677,17.511281172973007,6.368716313803763,34.2572248390709,31.794736121519065,0.05477774757443624,0.18758145400417933,0.22601884812971562,34.2572248390709,31.794736121519065,29.757640798421384
30.23257758471422,28.045137510073033,0.8649393344827438,0.7766883671973457,19.44098546477083,17.906010591023247,22.251226003840337,18.800506508226487,3.45071949561385,32.37272334837772,27.542814068366724,3.6301491956383987,7.111664882075702,0.3379456364981983,32.37272334837772,27.542814068366724,19.2581859222859
35.87635446859354,32.18613024586544,1.8891759460790014,2.2817330135060763,27.384056964691776,27.501730190463103,29.158466543708773,29.95657083809411,-0.798104294385336,18.04881876496194,25.950574525695032,6.366776629475807,5.714954735251241,0.526975516775997,18.04881876496194,25.950574525695032,17.918268635272952
33.868352359379685,35.5606933069801,1.4280796588856768,0.763624981171868,24.074574474118226,21.598471559349388,20.598126585300548,25.43946401415168,-4.8413374288511335,26.783506050700105,23.729745287279748,2.433476245974456,1.049209001875125,0.6987356228866879,26.783506050700105,23.729745287279748,26.51731475215042
33.59447165861736,26.48186280725897,1.7642657126183314,1.6670028712568912,25.618564392400337,21.575945759913942,24.692097584311405,21.75153351244837,2.9405640718630366,25.086001181300254,30.917341417904744,5.180869637442066,8.597663154254196,0.3760102556466939,25.086001181300254,30.917341417904744,16.22146720830374
38.88150602509111,33.16187353095346,1.437452106059656,1.5155490773249576,26.628013542843835,24.158682152101516,22.478136797094578,24.053529309656227,-1.575392512561649,21.271140847006656,24.12785341726464,6.968911764424871,5.315399945259162,0.5673017690467023,21.271140847006656,24.12785341726464,17.715688290315967
30.477354442124433,33.90371788741095,1.2261637808777353,1.0264252620056513,21.369496125450894,22.08398525373373,23.40304751887087,25.412938657320172,-2.0098911384493015,25.437969043173716,31.7725736836399,8.196860439804759,5.896557807138252,0.5816091097404799,25.437969043173716,31.7725736836399,15.90658175305699
39.71271654902776,28.1202100570337,0.8074303903319108,0.2794399094626089,23.893510226173433,15.457304575829895,24.83130521939652,16.615515844291778,8.215789375104741,27.469992675893764,24.156261191722592,1.1020749396073526,5.381641357225152,0.16997581157981112,27.469992675893764,24.156261191722592,23.516283703167495
31.952110610739787,25.002774963608218,1.6131558000527308,1.2299650991853548,24.04183430563355,18.651212977730882,26.06683962997293,17.31727703018682,8.74956259978611,23.27187317724769,26.34743062065474,0.9834579788830381,4.936875793406685,0.16611529293941818,23.27187317724769,26.34743062065474,24.079666227710277
43.799912619217565,39.37059373429708,1.6864802364381861,1.9396290798944353,30.332357491799712,29.38344226662072,30.986811385454466,32.92280083698509,-1.9359894515306237,33.29600654322858,36.19275827519958,-3.3099665479878366,-2.597623896583035,0.5602904566665967,33.29600654322858,36.19275827519958,35.90759044457087
35.204806645565995,30.083798836209592,1.29376724557964,1.735145717335016,24.0712395506812,23.717628004779876,25.652550504932957,24.92642079189826,0.7261297130346982,25.354971873499736,24.307280048757,6.057404601898905,6.794627810195867,0.47131880839316986,25.354971873499736,24.307280048757,17.147967587905228
33.83869115542353,32.63930214413962,0.6433794662950002,0.9664455050096039,20.136242909186766,21.15187859711783,17.9288543030895,21.604670864025827,-3.675816560936326,21.967394974867663,27.44517159968995,18.032605025132337,8.570650692005314,0.6778345183336281,29.66794063298411,27.44517159968995,3.3967442828623504
30.426614888639357,32.963024932184275,2.0695137930984315,1.5719359505179888,25.560876409811836,24.34119221868208,27.252899237445938,23.96476727401437,3.2881319634315673,30.35779895836459,22.303389615004903,5.603172365777387,9.364503665396878,0.37435152618931977,30.35779895836459,22.303389615004903,15.032323968825734
48.55358993129873,44.73258293431342,1.197224774873889,1.1518275782595488,30.26291884001881,28.125429358454454,31.99496635575446,28.353994051983715,3.640972303770745,24.0402305054336,25.784341013636304,-3.763868253454422,-6.09886728856834,0.3816251827312491,24.0402305054336,25.784341013636304,39.86273554202276
43.149205652719964,30.644615130706704,1.1685085952068077,0.0,27.41714580239402,15.322307565353352,31.002479539404106,14.809753408518164,16.192726130885944,26.412316441628036,24.546173512500403,-0.4550353463369068,-7.692827056521884,0.05584720554157263,26.412316441628036,24.546173512500403,38.14786240285879
36.990797701044066,34.49831720441394,1.2749701734611547,0.8151705756215712,24.870249717827807,21.325011480314824,21.66591334077771,20.489201141441935,1.1767121993357748,18.997263314282492,33.283744392709664,2.111524356962247,2.639847249327398,0.4444031180737599,18.997263314282492,33.283744392709664,25.248628393710355
39.712188205717865,43.10633264712593,1.0733877191934007,1.0036255471609743,25.223032698825936,26.571294059367837,26.855960070571637,28.99221030061537,-2.136250230043732,22.65789813920362,21.39273190542017,1.449663793372568,1.067504194865834,0.5759106266034676,22.65789813920362,21.39273190542017,27.482832011761598
27.32290767014171,29.99224080019693,0.6247808451991815,0.2378297694700717,16.785358061066763,16.185269247448826,20.137385156497796,16.16485073266407,3.972534423833725,32.74030310465609,25.673550736909057,3.691819487437042,8.860074564994731,0.2941244940417417,32.74030310465609,25.673550736909057,17.448105947568227
37.372863932095726,45.741128854883875,1.5134203614444177,2.006265320327143,26.25353377326995,32.90189102907765,26.01326490627415,36.89128833923733,-10.878023432963179,28.670033387383857,34.97725504782321,11.329966612616143,2.8406101791057776,0.7995416685674229,33.71062400233581,34.97725504782321,15.82942320827808
36.71089490460706,26.328199131308928,1.3111409782391639,0.6907884924833241,24.91115234349935,16.618042028071084,25.869993557258454,14.865485210755823,11.00450834650263,24.671552297465855,26.0570940880556,1.6060960748924178,13.9429059119444,0.10329255062492604,24.671552297465855,27.6793544530713,14.450998013163181
40.28811075675857,51.17929329239058,1.9661221364420434,1.424958028229394,29.974666060589502,32.714436787342265,29.578600905368845,32.71182221706666,-3.1332213116978167,27.28063628683463,23.087407382175158,12.719363713165372,8.505592266180113,0.5992645509155774,36.353769960022646,23.087407382175158,8.775044020654516
43.239420340709316,33.48475450424077,0.36006598481406793,0.2914182377654722,23.420040094424998,18.199468440947747,22.47833280514045,16.76375423283489,5.714578572305559,23.642254982467094,21.91175656868646,5.642190959493987,18.08824343131354,0.23776180690900484,23.642254982467094,28.648966922966853,6.2695656091924725
26.592090394334132,31.422672088169346,1.1327846156417354,0.9373117809004406,18.959968275375743,20.397894948586877,20.804721261337477,22.17920971519196,-1.3744884538544824,32.38941048615002,27.545718328079467,7.610589513849979,5.892770467464944,0.5636070966323212,42.60289662013245,27.545718328079467,16.496640018685078
32.19316787338525,28.395048355170445,2.07754939018146,2.645449753998794,26.484330887599924,27.424772947579193,27.4593840882179,30.009194096866857,-2.549810008648958,25.039220566726407,29.509375758124797,14.960779433273595,10.490624241875201,0.5878174588807283,25.464924871366406,30.731384279868223,4.548596324851204
38.4650993041616,35.06745844945462,2.2175480642230148,2.7109724419247807,30.320289973195873,31.088591434351216,31.879025047175542,29.887828532258705,1.9911965149168367,30.07857516843072,25.53706997205326,9.92142483156928,12.840380523580269,0.43588040037978326,34.491394740931256,25.53706997205326,7.23819464485045
35.226010919783064,42.96011653301324,1.9034137450193536,1.5035415046610814,27.130074184988302,28.99776578981203,26.737145688226104,27.796246288903326,-1.0591006006772226,25.36198597785176,20.863418931397632,8.724031455610723,7.468635659160692,0.5387643304080778,25.36198597785176,20.863418931397632,13.807332885228586
47.87636258974742,41.565244850178345,2.167726678768296,2.0789017269736747,34.77681468871519,31.177131059957546,38.060754642551686,36.23534705996789,1.825407582583793,30.2144557129149,26.62136548267411,0.8483109017896359,1.0325658176675698,0.4510188748757794,30.2144557129149,26.62136548267411,28.119123280542794
51.39493736949299,49.60121796054743,1.3215767290538747,0.7746575734903656,32.30535233001587,28.673896847725544,35.66997440478296,28.400841432962125,7.269132971820838,31.274575319490797,30.1840298262099,2.22197562704424,5.507077291456118,0.28748355723192054,31.274575319490797,30.1840298262099,22.270947081499642
40.83589402738927,46.623371668007756,1.8668598327373749,2.730004243253681,29.75224617738151,36.96170705027228,28.5360330005567,37.685846391272484,-9.149813390715785,28.204201828815567,30.797243343516545,6.3377068272833315,2.0983780672077645,0.7512616227252478,28.204201828815567,30.797243343516545,21.563915105508904
43.069029046650925,42.16506571052978,1.5270528481006225,1.9785520099271487,29.169778763828575,30.975292904900634,29.62489049734488,31.61107091872945,-1.9861804213845708,28.717081680648597,27.418847319509638,0.6967402678556032,0.5375026777276299,0.5645082034691017,28.717081680648597,27.418847319509638,28.765757054416767
34.48310546493715,24.36216839686927,1.7531162451221087,0.6078482960458592,26.007133958079116,15.22032567866393,27.657820994852905,13.089932466824257,14.567888528028648,25.913054939412383,19.472450392171243,1.1754565365830654,20.527549607828757,0.054161000958188765,25.913054939412383,25.610300803889753,8.296993855588175
33.61107153772007,34.59834678516994,1.1061693045586483,0.866109615860663,22.336382291653276,21.629721471888285,27.985544425829424,21.763128997929275,6.222415427900149,21.748277140105646,18.746687474974156,5.51913737229368,15.011816711925396,0.26882030662841494,21.748277140105646,18.746687474974156,9.469045915780923
25.0339845508052,20.0,1.9316951306084862,1.5874305078385311,22.17546792844503,17.937152539192656,22.88886612317605,16.799592382044533,6.089273741131517,23.206956039182423,38.95244719091853,-1.5083457980609611,-5.147072283471939,0.22663426693602295,23.206956039182423,38.95244719091853,36.6554180815329
37.27148916743156,29.243333884694078,1.3413290628553725,1.304167502840519,25.342389897992643,21.142504456549634,25.306012936536604,21.49310492041733,3.812908016119273,23.44605305046629,30.354085572521143,5.02659600525558,9.645914427478859,0.342585955436857,23.44605305046629,33.860547439071965,15.32748956726556
26.425115447794056,21.83564584698161,1.4690792778930826,1.9398646782195217,20.55795411336244,20.617146314588414,22.523063254547118,18.40405723981858,4.119006014728537,24.83309662937999,28.753050877533134,0.9423684974009141,2.1080867258373095,0.30892716936868814,24.83309662937999,28.753050877533134,26.949544776761776
34.882718480945144,29.613694876022755,1.910900461119216,2.4997732542705853,26.995861546068653,27.305713709364305,24.15057206764318,28.47930675336984,-4.328734685726662,32.803937720084505,22.465585857410126,1.6502817443507514,0.8546673933429129,0.6588084841795171,32.803937720084505,22.465585857410126,27.495050862306336
37.01177006035796,28.07475277167606,1.267209380625003,0.763013293957931,24.841931933303997,17.852442855627686,26.187947496031217,15.573000406425283,10.614947089605934,38.19135097604628,17.22688267455791,0.8684913385803469,6.635744998486695,0.11573347367678832,38.19135097604628,17.22688267455791,22.49576366293296
31.16769217502581,26.653632020165805,1.5141165285946312,1.5492225677770397,23.15442873048606,21.0729288489681,23.072655164408225,20.640130776645886,2.4325243877623386,20.960712483317753,33.7668091524793,2.9993485177329893,4.681311191085258,0.3905066272223212,20.960712483317753,33.7668091524793,22.319340291181753
39.061606034448225,35.23384395931592,1.6894198180061235,2.121772738797875,27.977902107254728,28.225785673647334,27.090818548352214,26.098874861528852,0.9919436868233618,25.748159047572933,24.926272803255493,12.984546762502502,15.073727196744509,0.4627706886518319,25.748159047572933,28.943692145297085,1.9417260407529895
37.97728337316996,39.468266115364194,1.6294263900151809,1.2357966533804257,27.135773636660886,25.913116324584227,30.176079679412776,26.261535206128276,3.9145444732845007,31.63598353828219,19.854376799506994,3.1250775545507623,5.443071775547975,0.3647319198292672,31.63598353828219,19.854376799506994,21.431850669901262
35.744643809823835,30.758125944567567,1.5854525962891066,1.2107901684505382,25.79958488635745,21.433013814536473,28.001095588388917,19.972995591293383,8.028099997095534,26.902522394039796,22.186502038917098,-0.615625984436112,-2.34814018834476,0.20771746100957633,26.902522394039796,22.186502038917098,32.96376617278087
26.94957679883652,27.983586820193686,1.4261100612070894,1.4702284010950164,20.605338705453708,21.342935415571926,19.211316947871488,22.705978807092265,-3.494661859220777,23.772085113574473,19.09319243739893,10.298862179553852,5.2860442822398275,0.6608228419465629,23.772085113574473,19.09319243739893,14.415093538206321
29.16033864363029,26.10188884740365,1.40442386947754,0.5728257188786928,21.602288669202846,15.915073018095288,24.569839396544985,18.86075734206818,5.709082054476806,31.78055890435266,37.83437902276577,-0.7267108553964021,-2.080061298191448,0.2589133765159597,31.78055890435266,37.83437902276577,32.80677215358785
32.71070804106841,33.71215634388585,1.0252812436716299,0.7130900503813207,21.481760238892353,20.42152842384953,22.902882925350344,20.085183658757337,2.8176992665930065,36.254056394679196,33.6716332081293,3.7459436053208033,6.328366791870697,0.3718312676136216,38.993811485569864,35.66427797589207,19.9256896028085
48.13892714628148,53.83221133294927,1.6058879163157724,0.574994316382458,32.0989031547196,29.791077248386927,31.756835201127544,29.31095762144929,2.4458775796782533,25.983760554457664,16.81769710566667,-1.184486474527125,-1.631865861664403,0.4205746771474168,25.983760554457664,16.81769710566667,32.81635233619153
37.39053540460099,31.622566309228834,2.2407313072631827,2.1160217049552013,29.89892423861641,26.391391679390424,30.317927197445552,26.31718264236724,4.000744555078313,29.625338887102693,26.07175161206589,5.396918206440082,9.496789501585875,0.3623623017344283,29.625338887102693,26.07175161206589,15.106292291974043
39.61193719555034,38.294542166728554,1.818313480317193,1.1098177780416036,28.897535999361136,24.696359973572296,26.568586471117595,24.08531950551762,2.4832669655999737,23.504915703557906,32.822083184126555,0.6432491362277576,0.9521529356413309,0.40318935744778184,23.504915703557906,32.822083184126555,28.40459792813091
38.88131769735567,44.18412194708085,2.5750509869518776,2.3389045872868652,32.315913783437225,33.78658390997475,33.57342230137656,33.47473998745643,0.09868231392012916,35.04876098464636,29.740601350724578,3.412728521192507,3.4531491888866293,0.4970564092894646,35.04876098464636,29.740601350724578,23.134122289920864
29.40088046547918,28.556491787668136,1.8257149866408957,1.206753523798232,23.82901516594407,20.312013512825228,24.10598975569333,23.28477749862861,0.8212122570647189,35.34986208946574,23.898713341938432,4.65013791053426,5.341599311534443,0.4653983393662038,40.76854694657547,23.898713341938432,20.008262777931296
44.929201617547264,55.0,0.5122822034319731,0.661132579798796,25.026011825933498,30.80566289899398,23.918529349371997,30.362199840022427,-6.44367049065043,26.306250027943857,27.48812491392195,13.693749972056143,5.297625845201398,0.7210509709155761,29.74845053129658,27.48812491392195,11.008624182742459
38.75573779116471,38.789925162309366,1.488338936297295,1.537579810867625,26.81956357706883,27.082861635492808,27.137028839549494,27.521138833884244,-0.3841099943347501,21.567109010494057,33.367241348559105,1.6276675691244205,1.5386849017542221,0.5140512890129232,21.567109010494057,33.367241348559105,26.833647529121357
43.62166159237461,33.899342992476235,1.5286430001252296,1.7510099652672004,29.454045796813453,25.70472132257412,31.146442733609376,30.162073490119585,0.984369243489791,21.50799945615371,30.017536277581375,4.813126665908969,5.472824631661334,0.46793208782214457,21.50799945615371,30.017536277581375,19.714048702429697
42.72846509818869,37.719751066969785,0.4830897734946229,0.26340136853588725,23.77968141656746,20.17688237616433,28.55634603845629,22.214846669494865,6.341499368961426,25.086347323401107,29.637691935919783,3.8150243419596905,10.362308064080219,0.2690932421344929,25.086347323401107,34.89147127423006,15.822667593960091
40.23903394374158,31.03722835377493,1.560028363261051,2.0342052173388194,27.919658788176044,25.68964026358156,28.311657852963222,25.816423483287267,2.4952343696759556,24.313019041227786,23.802602429154465,4.752762772695115,6.872415962466635,0.40883352256080263,24.313019041227786,23.802602429154465,18.37482126483825
33.13523625638408,27.570548541463037,2.061869892276025,2.2522010860291255,26.876967589572168,25.046279700877143,24.752364936071732,22.622556766923413,2.129808169148319,27.890450831492643,30.801356421862586,-0.08184880718826419,-0.11727543444145057,0.4110439116723301,27.890450831492643,30.801356421862586,30.199124241629715
42.13650540983609,41.9906332275941,1.2174524780369913,0.7729225528746163,27.155515095103002,24.859929378170133,26.287284584485395,23.249452782788136,3.0378318016972585,27.931594508332182,29.072119724065214,5.5504555435621725,9.065523685980008,0.3797525609740505,27.931594508332182,29.072119724065214,15.38402077045782
30.295082263804186,33.93996758859012,1.1206421897589904,0.9410507357054818,20.750752080697048,21.67523747282247,20.554515734415936,22.01233418052698,-1.4578184461110446,33.305348329096645,21.63916437140679,6.6946516709033554,5.09025039300722,0.5680701998707891,35.16379445389298,21.63916437140679,18.215097936089425
37.24425446832591,40.127476912366525,1.245581486218727,1.4814141041770112,24.850034665256594,27.47080897706832,25.52982101397673,28.142634967078795,-2.6128139531020658,23.02166897753711,30.24208617784778,0.3491343009243236,0.23651482287191375,0.5961492756297482,23.02166897753711,30.24208617784778,29.414350876203763
